subject,phase,group,bin_start_min,bin_end_min,active_lever_presses,inactive_lever_presses,session_time
95,SelfAdmin,One,90,95,0,0,90-95 min
95,SelfAdmin,One,95,100,0,0,95-100 min
95,SelfAdmin,One,100,105,0,0,100-105 min
95,SelfAdmin,One,105,110,0,0,105-110 min
95,SelfAdmin,One,110,115,0,0,110-115 min
95,SelfAdmin,One,115,120,0,0,115-120 min
95,SelfAdmin,One,120,125,0,0,120-125 min
95,SelfAdmin,One,125,130,0,0,125-130 min
95,SelfAdmin,One,130,135,0,0,130-135 min
95,SelfAdmin,One,135,140,2,0,135-140 min
95,SelfAdmin,One,140,145,1,0,140-145 min
95,SelfAdmin,One,145,150,0,0,145-150 min
95,SelfAdmin,One,150,155,1,0,150-155 min
95,SelfAdmin,One,155,160,0,0,155-160 min
95,SelfAdmin,One,160,165,0,0,160-165 min
95,SelfAdmin,One,165,170,1,0,165-170 min
95,SelfAdmin,One,170,175,0,0,170-175 min
95,SelfAdmin,One,175,180,0,0,175-180 min
73,SelfAdmin,One,0,5,3,3,0-5 min
73,SelfAdmin,One,5,10,5,2,5-10 min
73,SelfAdmin,One,10,15,0,0,10-15 min
73,SelfAdmin,One,15,20,2,1,15-20 min
73,SelfAdmin,One,20,25,2,3,20-25 min
73,SelfAdmin,One,25,30,2,1,25-30 min
73,SelfAdmin,One,30,35,5,0,30-35 min
73,SelfAdmin,One,35,40,0,0,35-40 min
73,SelfAdmin,One,40,45,6,0,40-45 min
73,SelfAdmin,One,45,50,4,0,45-50 min
73,SelfAdmin,One,50,55,3,0,50-55 min
73,SelfAdmin,One,55,60,2,0,55-60 min
73,SelfAdmin,One,60,65,1,0,60-65 min
73,SelfAdmin,One,65,70,0,0,65-70 min
73,SelfAdmin,One,70,75,0,0,70-75 min
73,SelfAdmin,One,75,80,2,0,75-80 min
73,SelfAdmin,One,80,85,0,0,80-85 min
73,SelfAdmin,One,85,90,0,0,85-90 min
73,SelfAdmin,One,90,95,1,0,90-95 min
73,SelfAdmin,One,95,100,3,0,95-100 min
73,SelfAdmin,One,100,105,2,3,100-105 min
73,SelfAdmin,One,105,110,0,0,105-110 min
73,SelfAdmin,One,110,115,1,0,110-115 min
73,SelfAdmin,One,115,120,0,0,115-120 min
73,SelfAdmin,One,120,125,2,0,120-125 min
73,SelfAdmin,One,125,130,3,0,125-130 min
73,SelfAdmin,One,130,135,1,0,130-135 min
73,SelfAdmin,One,135,140,3,0,135-140 min
73,SelfAdmin,One,140,145,2,0,140-145 min
73,SelfAdmin,One,145,150,2,0,145-150 min
73,SelfAdmin,One,150,155,1,0,150-155 min
73,SelfAdmin,One,155,160,3,1,155-160 min
73,SelfAdmin,One,160,165,0,0,160-165 min
73,SelfAdmin,One,165,170,1,0,165-170 min
73,SelfAdmin,One,170,175,2,0,170-175 min
73,SelfAdmin,One,175,180,1,0,175-180 min
74,SelfAdmin,One,0,5,4,1,0-5 min
74,SelfAdmin,One,5,10,1,0,5-10 min
74,SelfAdmin,One,10,15,0,0,10-15 min
74,SelfAdmin,One,15,20,0,0,15-20 min
74,SelfAdmin,One,20,25,0,0,20-25 min
74,SelfAdmin,One,25,30,1,0,25-30 min
74,SelfAdmin,One,30,35,1,0,30-35 min
74,SelfAdmin,One,35,40,0,0,35-40 min
74,SelfAdmin,One,40,45,0,0,40-45 min
74,SelfAdmin,One,45,50,2,0,45-50 min
74,SelfAdmin,One,50,55,0,0,50-55 min
74,SelfAdmin,One,55,60,0,0,55-60 min
74,SelfAdmin,One,60,65,1,0,60-65 min
74,SelfAdmin,One,65,70,0,0,65-70 min
74,SelfAdmin,One,70,75,0,0,70-75 min
74,SelfAdmin,One,75,80,0,0,75-80 min
74,SelfAdmin,One,80,85,0,0,80-85 min
74,SelfAdmin,One,85,90,0,0,85-90 min
74,SelfAdmin,One,90,95,0,0,90-95 min
74,SelfAdmin,One,95,100,2,0,95-100 min
74,SelfAdmin,One,100,105,1,0,100-105 min
74,SelfAdmin,One,105,110,0,0,105-110 min
74,SelfAdmin,One,110,115,0,0,110-115 min
74,SelfAdmin,One,115,120,1,0,115-120 min
74,SelfAdmin,One,120,125,0,0,120-125 min
74,SelfAdmin,One,125,130,0,0,125-130 min
74,SelfAdmin,One,130,135,0,0,130-135 min
74,SelfAdmin,One,135,140,0,0,135-140 min
74,SelfAdmin,One,140,145,0,0,140-145 min
74,SelfAdmin,One,145,150,0,0,145-150 min
74,SelfAdmin,One,150,155,0,0,150-155 min
74,SelfAdmin,One,155,160,2,2,155-160 min
74,SelfAdmin,One,160,165,7,0,160-165 min
74,SelfAdmin,One,165,170,0,0,165-170 min
74,SelfAdmin,One,170,175,0,0,170-175 min
74,SelfAdmin,One,175,180,0,0,175-180 min
75,SelfAdmin,One,0,5,4,1,0-5 min
75,SelfAdmin,One,5,10,0,0,5-10 min
75,SelfAdmin,One,10,15,0,0,10-15 min
75,SelfAdmin,One,15,20,0,0,15-20 min
75,SelfAdmin,One,20,25,0,0,20-25 min
75,SelfAdmin,One,25,30,0,0,25-30 min
75,SelfAdmin,One,30,35,0,0,30-35 min
75,SelfAdmin,One,35,40,1,0,35-40 min
75,SelfAdmin,One,40,45,3,0,40-45 min
75,SelfAdmin,One,45,50,0,0,45-50 min
75,SelfAdmin,One,50,55,0,0,50-55 min
75,SelfAdmin,One,55,60,0,0,55-60 min
75,SelfAdmin,One,60,65,0,0,60-65 min
75,SelfAdmin,One,65,70,1,0,65-70 min
75,SelfAdmin,One,70,75,0,0,70-75 min
75,SelfAdmin,One,75,80,0,0,75-80 min
75,SelfAdmin,One,80,85,0,0,80-85 min
75,SelfAdmin,One,85,90,0,0,85-90 min
75,SelfAdmin,One,90,95,0,0,90-95 min
75,SelfAdmin,One,95,100,2,0,95-100 min
75,SelfAdmin,One,100,105,1,0,100-105 min
75,SelfAdmin,One,105,110,0,0,105-110 min
75,SelfAdmin,One,110,115,0,0,110-115 min
75,SelfAdmin,One,115,120,0,0,115-120 min
75,SelfAdmin,One,120,125,0,0,120-125 min
75,SelfAdmin,One,125,130,1,0,125-130 min
75,SelfAdmin,One,130,135,1,0,130-135 min
75,SelfAdmin,One,135,140,0,0,135-140 min
75,SelfAdmin,One,140,145,0,0,140-145 min
75,SelfAdmin,One,145,150,0,0,145-150 min
75,SelfAdmin,One,150,155,0,0,150-155 min
75,SelfAdmin,One,155,160,0,0,155-160 min
75,SelfAdmin,One,160,165,0,0,160-165 min
75,SelfAdmin,One,165,170,0,0,165-170 min
75,SelfAdmin,One,170,175,0,0,170-175 min
75,SelfAdmin,One,175,180,0,0,175-180 min
76,SelfAdmin,One,0,5,2,3,0-5 min
76,SelfAdmin,One,5,10,2,3,5-10 min
76,SelfAdmin,One,10,15,1,0,10-15 min
76,SelfAdmin,One,15,20,1,0,15-20 min
76,SelfAdmin,One,20,25,1,0,20-25 min
76,SelfAdmin,One,25,30,0,1,25-30 min
76,SelfAdmin,One,30,35,0,0,30-35 min
76,SelfAdmin,One,35,40,1,0,35-40 min
76,SelfAdmin,One,40,45,0,0,40-45 min
76,SelfAdmin,One,45,50,0,1,45-50 min
76,SelfAdmin,One,50,55,1,1,50-55 min
76,SelfAdmin,One,55,60,0,0,55-60 min
76,SelfAdmin,One,60,65,0,0,60-65 min
76,SelfAdmin,One,65,70,0,0,65-70 min
76,SelfAdmin,One,70,75,0,0,70-75 min
76,SelfAdmin,One,75,80,0,0,75-80 min
76,SelfAdmin,One,80,85,0,0,80-85 min
76,SelfAdmin,One,85,90,0,0,85-90 min
76,SelfAdmin,One,90,95,0,0,90-95 min
76,SelfAdmin,One,95,100,1,0,95-100 min
76,SelfAdmin,One,100,105,0,0,100-105 min
76,SelfAdmin,One,105,110,3,1,105-110 min
76,SelfAdmin,One,110,115,4,3,110-115 min
76,SelfAdmin,One,115,120,0,0,115-120 min
76,SelfAdmin,One,120,125,0,0,120-125 min
76,SelfAdmin,One,125,130,0,0,125-130 min
76,SelfAdmin,One,130,135,0,0,130-135 min
76,SelfAdmin,One,135,140,0,0,135-140 min
76,SelfAdmin,One,140,145,0,0,140-145 min
76,SelfAdmin,One,145,150,0,0,145-150 min
76,SelfAdmin,One,150,155,0,0,150-155 min
76,SelfAdmin,One,155,160,0,0,155-160 min
76,SelfAdmin,One,160,165,0,0,160-165 min
76,SelfAdmin,One,165,170,1,0,165-170 min
76,SelfAdmin,One,170,175,0,0,170-175 min
76,SelfAdmin,One,175,180,2,3,175-180 min
77,SelfAdmin,One,0,5,6,0,0-5 min
77,SelfAdmin,One,5,10,4,7,5-10 min
77,SelfAdmin,One,10,15,2,1,10-15 min
77,SelfAdmin,One,15,20,1,3,15-20 min
77,SelfAdmin,One,20,25,2,0,20-25 min
77,SelfAdmin,One,25,30,2,0,25-30 min
77,SelfAdmin,One,30,35,3,1,30-35 min
77,SelfAdmin,One,35,40,0,0,35-40 min
77,SelfAdmin,One,40,45,0,0,40-45 min
77,SelfAdmin,One,45,50,0,0,45-50 min
77,SelfAdmin,One,50,55,0,0,50-55 min
77,SelfAdmin,One,55,60,0,0,55-60 min
77,SelfAdmin,One,60,65,0,0,60-65 min
77,SelfAdmin,One,65,70,0,0,65-70 min
77,SelfAdmin,One,70,75,0,0,70-75 min
77,SelfAdmin,One,75,80,1,0,75-80 min
77,SelfAdmin,One,80,85,0,0,80-85 min
77,SelfAdmin,One,85,90,0,0,85-90 min
77,SelfAdmin,One,90,95,0,0,90-95 min
77,SelfAdmin,One,95,100,0,0,95-100 min
77,SelfAdmin,One,100,105,0,0,100-105 min
77,SelfAdmin,One,105,110,0,0,105-110 min
77,SelfAdmin,One,110,115,0,0,110-115 min
77,SelfAdmin,One,115,120,1,0,115-120 min
77,SelfAdmin,One,120,125,0,0,120-125 min
77,SelfAdmin,One,125,130,0,0,125-130 min
77,SelfAdmin,One,130,135,0,0,130-135 min
77,SelfAdmin,One,135,140,0,0,135-140 min
77,SelfAdmin,One,140,145,0,0,140-145 min
77,SelfAdmin,One,145,150,0,0,145-150 min
77,SelfAdmin,One,150,155,1,0,150-155 min
77,SelfAdmin,One,155,160,0,0,155-160 min
77,SelfAdmin,One,160,165,0,0,160-165 min
77,SelfAdmin,One,165,170,0,0,165-170 min
77,SelfAdmin,One,170,175,0,0,170-175 min
77,SelfAdmin,One,175,180,0,0,175-180 min
78,SelfAdmin,One,0,5,1,0,0-5 min
78,SelfAdmin,One,5,10,2,3,5-10 min
78,SelfAdmin,One,10,15,1,1,10-15 min
78,SelfAdmin,One,15,20,0,0,15-20 min
78,SelfAdmin,One,20,25,0,0,20-25 min
78,SelfAdmin,One,25,30,0,0,25-30 min
78,SelfAdmin,One,30,35,7,1,30-35 min
78,SelfAdmin,One,35,40,1,0,35-40 min
78,SelfAdmin,One,40,45,0,0,40-45 min
78,SelfAdmin,One,45,50,2,0,45-50 min
78,SelfAdmin,One,50,55,0,0,50-55 min
78,SelfAdmin,One,55,60,2,0,55-60 min
78,SelfAdmin,One,60,65,4,4,60-65 min
78,SelfAdmin,One,65,70,5,1,65-70 min
78,SelfAdmin,One,70,75,0,0,70-75 min
78,SelfAdmin,One,75,80,7,3,75-80 min
78,SelfAdmin,One,80,85,1,0,80-85 min
78,SelfAdmin,One,85,90,0,0,85-90 min
78,SelfAdmin,One,90,95,2,0,90-95 min
78,SelfAdmin,One,95,100,4,0,95-100 min
78,SelfAdmin,One,100,105,0,0,100-105 min
78,SelfAdmin,One,105,110,1,2,105-110 min
78,SelfAdmin,One,110,115,6,2,110-115 min
78,SelfAdmin,One,115,120,1,0,115-120 min
78,SelfAdmin,One,120,125,0,0,120-125 min
78,SelfAdmin,One,125,130,0,0,125-130 min
78,SelfAdmin,One,130,135,0,0,130-135 min
78,SelfAdmin,One,135,140,0,0,135-140 min
78,SelfAdmin,One,140,145,1,0,140-145 min
78,SelfAdmin,One,145,150,0,0,145-150 min
78,SelfAdmin,One,150,155,6,3,150-155 min
78,SelfAdmin,One,155,160,3,0,155-160 min
78,SelfAdmin,One,160,165,0,0,160-165 min
78,SelfAdmin,One,165,170,0,0,165-170 min
78,SelfAdmin,One,170,175,0,1,170-175 min
78,SelfAdmin,One,175,180,7,0,175-180 min
79,SelfAdmin,One,0,5,3,4,0-5 min
79,SelfAdmin,One,5,10,1,3,5-10 min
79,SelfAdmin,One,10,15,0,0,10-15 min
79,SelfAdmin,One,15,20,0,0,15-20 min
79,SelfAdmin,One,20,25,0,0,20-25 min
79,SelfAdmin,One,25,30,1,2,25-30 min
79,SelfAdmin,One,30,35,0,0,30-35 min
79,SelfAdmin,One,35,40,0,0,35-40 min
79,SelfAdmin,One,40,45,0,3,40-45 min
79,SelfAdmin,One,45,50,1,0,45-50 min
79,SelfAdmin,One,50,55,2,0,50-55 min
79,SelfAdmin,One,55,60,0,0,55-60 min
79,SelfAdmin,One,60,65,0,0,60-65 min
79,SelfAdmin,One,65,70,0,0,65-70 min
79,SelfAdmin,One,70,75,0,0,70-75 min
79,SelfAdmin,One,75,80,5,1,75-80 min
79,SelfAdmin,One,80,85,10,0,80-85 min
79,SelfAdmin,One,85,90,2,0,85-90 min
79,SelfAdmin,One,90,95,0,0,90-95 min
79,SelfAdmin,One,95,100,0,0,95-100 min
79,SelfAdmin,One,100,105,11,0,100-105 min
79,SelfAdmin,One,105,110,2,0,105-110 min
79,SelfAdmin,One,110,115,1,0,110-115 min
79,SelfAdmin,One,115,120,1,0,115-120 min
79,SelfAdmin,One,120,125,0,0,120-125 min
79,SelfAdmin,One,125,130,1,0,125-130 min
79,SelfAdmin,One,130,135,0,0,130-135 min
79,SelfAdmin,One,135,140,0,0,135-140 min
79,SelfAdmin,One,140,145,0,0,140-145 min
79,SelfAdmin,One,145,150,0,0,145-150 min
79,SelfAdmin,One,150,155,0,0,150-155 min
79,SelfAdmin,One,155,160,0,0,155-160 min
79,SelfAdmin,One,160,165,0,0,160-165 min
79,SelfAdmin,One,165,170,0,0,165-170 min
79,SelfAdmin,One,170,175,0,0,170-175 min
79,SelfAdmin,One,175,180,0,0,175-180 min
80,SelfAdmin,One,0,5,5,0,0-5 min
80,SelfAdmin,One,5,10,1,0,5-10 min
80,SelfAdmin,One,10,15,0,0,10-15 min
80,SelfAdmin,One,15,20,2,0,15-20 min
80,SelfAdmin,One,20,25,0,0,20-25 min
80,SelfAdmin,One,25,30,0,0,25-30 min
80,SelfAdmin,One,30,35,0,0,30-35 min
80,SelfAdmin,One,35,40,1,0,35-40 min
80,SelfAdmin,One,40,45,1,0,40-45 min
80,SelfAdmin,One,45,50,0,0,45-50 min
80,SelfAdmin,One,50,55,0,0,50-55 min
80,SelfAdmin,One,55,60,0,0,55-60 min
80,SelfAdmin,One,60,65,3,0,60-65 min
80,SelfAdmin,One,65,70,0,0,65-70 min
80,SelfAdmin,One,70,75,0,0,70-75 min
80,SelfAdmin,One,75,80,0,0,75-80 min
80,SelfAdmin,One,80,85,0,0,80-85 min
80,SelfAdmin,One,85,90,3,0,85-90 min
80,SelfAdmin,One,90,95,0,0,90-95 min
80,SelfAdmin,One,95,100,0,0,95-100 min
80,SelfAdmin,One,100,105,0,0,100-105 min
80,SelfAdmin,One,105,110,0,0,105-110 min
80,SelfAdmin,One,110,115,2,0,110-115 min
80,SelfAdmin,One,115,120,0,0,115-120 min
80,SelfAdmin,One,120,125,0,0,120-125 min
80,SelfAdmin,One,125,130,0,0,125-130 min
80,SelfAdmin,One,130,135,0,0,130-135 min
80,SelfAdmin,One,135,140,0,0,135-140 min
80,SelfAdmin,One,140,145,1,0,140-145 min
80,SelfAdmin,One,145,150,1,0,145-150 min
80,SelfAdmin,One,150,155,0,0,150-155 min
80,SelfAdmin,One,155,160,0,0,155-160 min
80,SelfAdmin,One,160,165,0,0,160-165 min
80,SelfAdmin,One,165,170,0,0,165-170 min
80,SelfAdmin,One,170,175,0,0,170-175 min
80,SelfAdmin,One,175,180,0,0,175-180 min
81,SelfAdmin,One,0,5,0,0,0-5 min
81,SelfAdmin,One,5,10,0,0,5-10 min
81,SelfAdmin,One,10,15,0,0,10-15 min
81,SelfAdmin,One,15,20,0,0,15-20 min
81,SelfAdmin,One,20,25,0,0,20-25 min
81,SelfAdmin,One,25,30,0,0,25-30 min
81,SelfAdmin,One,30,35,1,2,30-35 min
81,SelfAdmin,One,35,40,0,0,35-40 min
81,SelfAdmin,One,40,45,0,0,40-45 min
81,SelfAdmin,One,45,50,0,0,45-50 min
81,SelfAdmin,One,50,55,0,0,50-55 min
81,SelfAdmin,One,55,60,0,0,55-60 min
81,SelfAdmin,One,60,65,0,0,60-65 min
81,SelfAdmin,One,65,70,1,0,65-70 min
81,SelfAdmin,One,70,75,0,0,70-75 min
81,SelfAdmin,One,75,80,0,0,75-80 min
81,SelfAdmin,One,80,85,0,0,80-85 min
81,SelfAdmin,One,85,90,0,0,85-90 min
81,SelfAdmin,One,90,95,0,0,90-95 min
81,SelfAdmin,One,95,100,0,0,95-100 min
81,SelfAdmin,One,100,105,0,0,100-105 min
81,SelfAdmin,One,105,110,0,1,105-110 min
81,SelfAdmin,One,110,115,0,0,110-115 min
81,SelfAdmin,One,115,120,0,0,115-120 min
81,SelfAdmin,One,120,125,0,0,120-125 min
81,SelfAdmin,One,125,130,1,0,125-130 min
81,SelfAdmin,One,130,135,0,0,130-135 min
81,SelfAdmin,One,135,140,0,0,135-140 min
81,SelfAdmin,One,140,145,0,0,140-145 min
81,SelfAdmin,One,145,150,0,0,145-150 min
81,SelfAdmin,One,150,155,0,1,150-155 min
81,SelfAdmin,One,155,160,0,0,155-160 min
81,SelfAdmin,One,160,165,0,0,160-165 min
81,SelfAdmin,One,165,170,0,0,165-170 min
81,SelfAdmin,One,170,175,0,1,170-175 min
81,SelfAdmin,One,175,180,0,1,175-180 min
82,SelfAdmin,One,0,5,0,7,0-5 min
82,SelfAdmin,One,5,10,4,1,5-10 min
82,SelfAdmin,One,10,15,1,0,10-15 min
82,SelfAdmin,One,15,20,1,0,15-20 min
82,SelfAdmin,One,20,25,0,0,20-25 min
82,SelfAdmin,One,25,30,1,0,25-30 min
82,SelfAdmin,One,30,35,0,4,30-35 min
82,SelfAdmin,One,35,40,0,0,35-40 min
82,SelfAdmin,One,40,45,0,0,40-45 min
82,SelfAdmin,One,45,50,1,0,45-50 min
82,SelfAdmin,One,50,55,0,0,50-55 min
82,SelfAdmin,One,55,60,0,0,55-60 min
82,SelfAdmin,One,60,65,0,0,60-65 min
82,SelfAdmin,One,65,70,0,0,65-70 min
82,SelfAdmin,One,70,75,0,0,70-75 min
82,SelfAdmin,One,75,80,1,0,75-80 min
82,SelfAdmin,One,80,85,0,0,80-85 min
82,SelfAdmin,One,85,90,0,0,85-90 min
82,SelfAdmin,One,90,95,2,0,90-95 min
82,SelfAdmin,One,95,100,1,0,95-100 min
82,SelfAdmin,One,100,105,0,0,100-105 min
82,SelfAdmin,One,105,110,0,0,105-110 min
82,SelfAdmin,One,110,115,0,0,110-115 min
82,SelfAdmin,One,115,120,0,0,115-120 min
82,SelfAdmin,One,120,125,0,0,120-125 min
82,SelfAdmin,One,125,130,0,0,125-130 min
82,SelfAdmin,One,130,135,0,0,130-135 min
82,SelfAdmin,One,135,140,0,0,135-140 min
82,SelfAdmin,One,140,145,0,0,140-145 min
82,SelfAdmin,One,145,150,0,0,145-150 min
82,SelfAdmin,One,150,155,0,3,150-155 min
82,SelfAdmin,One,155,160,0,0,155-160 min
82,SelfAdmin,One,160,165,0,0,160-165 min
82,SelfAdmin,One,165,170,0,0,165-170 min
82,SelfAdmin,One,170,175,0,0,170-175 min
82,SelfAdmin,One,175,180,0,0,175-180 min
83,SelfAdmin,One,0,5,1,1,0-5 min
83,SelfAdmin,One,5,10,1,0,5-10 min
83,SelfAdmin,One,10,15,0,0,10-15 min
83,SelfAdmin,One,15,20,0,0,15-20 min
83,SelfAdmin,One,20,25,0,0,20-25 min
83,SelfAdmin,One,25,30,0,0,25-30 min
83,SelfAdmin,One,30,35,1,0,30-35 min
83,SelfAdmin,One,35,40,0,0,35-40 min
83,SelfAdmin,One,40,45,0,0,40-45 min
83,SelfAdmin,One,45,50,0,1,45-50 min
83,SelfAdmin,One,50,55,0,0,50-55 min
83,SelfAdmin,One,55,60,0,0,55-60 min
83,SelfAdmin,One,60,65,0,0,60-65 min
83,SelfAdmin,One,65,70,0,0,65-70 min
83,SelfAdmin,One,70,75,0,1,70-75 min
83,SelfAdmin,One,75,80,1,1,75-80 min
83,SelfAdmin,One,80,85,2,1,80-85 min
83,SelfAdmin,One,85,90,0,0,85-90 min
83,SelfAdmin,One,90,95,0,0,90-95 min
83,SelfAdmin,One,95,100,0,0,95-100 min
83,SelfAdmin,One,100,105,0,0,100-105 min
83,SelfAdmin,One,105,110,0,0,105-110 min
83,SelfAdmin,One,110,115,0,0,110-115 min
83,SelfAdmin,One,115,120,1,0,115-120 min
83,SelfAdmin,One,120,125,0,0,120-125 min
83,SelfAdmin,One,125,130,0,0,125-130 min
83,SelfAdmin,One,130,135,0,0,130-135 min
83,SelfAdmin,One,135,140,0,0,135-140 min
83,SelfAdmin,One,140,145,0,0,140-145 min
83,SelfAdmin,One,145,150,0,0,145-150 min
83,SelfAdmin,One,150,155,0,0,150-155 min
83,SelfAdmin,One,155,160,0,0,155-160 min
83,SelfAdmin,One,160,165,0,0,160-165 min
83,SelfAdmin,One,165,170,0,0,165-170 min
83,SelfAdmin,One,170,175,0,0,170-175 min
83,SelfAdmin,One,175,180,0,0,175-180 min
84,SelfAdmin,One,0,5,3,3,0-5 min
84,SelfAdmin,One,5,10,2,0,5-10 min
84,SelfAdmin,One,10,15,2,2,10-15 min
84,SelfAdmin,One,15,20,1,1,15-20 min
84,SelfAdmin,One,20,25,4,1,20-25 min
84,SelfAdmin,One,25,30,2,2,25-30 min
84,SelfAdmin,One,30,35,0,0,30-35 min
84,SelfAdmin,One,35,40,0,0,35-40 min
84,SelfAdmin,One,40,45,0,0,40-45 min
84,SelfAdmin,One,45,50,2,0,45-50 min
84,SelfAdmin,One,50,55,5,0,50-55 min
84,SelfAdmin,One,55,60,1,0,55-60 min
84,SelfAdmin,One,60,65,1,0,60-65 min
84,SelfAdmin,One,65,70,0,0,65-70 min
84,SelfAdmin,One,70,75,1,0,70-75 min
84,SelfAdmin,One,75,80,0,0,75-80 min
84,SelfAdmin,One,80,85,3,0,80-85 min
84,SelfAdmin,One,85,90,2,0,85-90 min
84,SelfAdmin,One,90,95,0,0,90-95 min
84,SelfAdmin,One,95,100,0,0,95-100 min
84,SelfAdmin,One,100,105,1,0,100-105 min
84,SelfAdmin,One,105,110,0,0,105-110 min
84,SelfAdmin,One,110,115,1,0,110-115 min
84,SelfAdmin,One,115,120,0,0,115-120 min
84,SelfAdmin,One,120,125,3,0,120-125 min
84,SelfAdmin,One,125,130,0,0,125-130 min
84,SelfAdmin,One,130,135,1,0,130-135 min
84,SelfAdmin,One,135,140,4,3,135-140 min
84,SelfAdmin,One,140,145,2,1,140-145 min
84,SelfAdmin,One,145,150,2,0,145-150 min
84,SelfAdmin,One,150,155,0,0,150-155 min
84,SelfAdmin,One,155,160,4,0,155-160 min
84,SelfAdmin,One,160,165,0,0,160-165 min
84,SelfAdmin,One,165,170,0,0,165-170 min
84,SelfAdmin,One,170,175,0,0,170-175 min
84,SelfAdmin,One,175,180,1,0,175-180 min
0,SelfAdmin,One,0,5,0,0,0-5 min
0,SelfAdmin,One,5,10,0,0,5-10 min
0,SelfAdmin,One,10,15,0,0,10-15 min
0,SelfAdmin,One,15,20,0,0,15-20 min
0,SelfAdmin,One,20,25,0,0,20-25 min
0,SelfAdmin,One,25,30,0,0,25-30 min
0,SelfAdmin,One,30,35,0,0,30-35 min
0,SelfAdmin,One,35,40,0,0,35-40 min
0,SelfAdmin,One,40,45,0,0,40-45 min
0,SelfAdmin,One,45,50,0,0,45-50 min
0,SelfAdmin,One,50,55,0,0,50-55 min
0,SelfAdmin,One,55,60,0,0,55-60 min
0,SelfAdmin,One,60,65,0,0,60-65 min
0,SelfAdmin,One,65,70,0,0,65-70 min
0,SelfAdmin,One,70,75,0,0,70-75 min
0,SelfAdmin,One,75,80,0,0,75-80 min
0,SelfAdmin,One,80,85,0,0,80-85 min
0,SelfAdmin,One,85,90,0,0,85-90 min
0,SelfAdmin,One,90,95,0,0,90-95 min
0,SelfAdmin,One,95,100,0,0,95-100 min
0,SelfAdmin,One,100,105,0,0,100-105 min
0,SelfAdmin,One,105,110,0,0,105-110 min
0,SelfAdmin,One,110,115,0,0,110-115 min
0,SelfAdmin,One,115,120,0,0,115-120 min
0,SelfAdmin,One,120,125,0,0,120-125 min
0,SelfAdmin,One,125,130,0,0,125-130 min
0,SelfAdmin,One,130,135,0,0,130-135 min
0,SelfAdmin,One,135,140,0,0,135-140 min
0,SelfAdmin,One,140,145,0,0,140-145 min
0,SelfAdmin,One,145,150,0,0,145-150 min
0,SelfAdmin,One,150,155,0,0,150-155 min
0,SelfAdmin,One,155,160,0,0,155-160 min
0,SelfAdmin,One,160,165,0,0,160-165 min
0,SelfAdmin,One,165,170,0,0,165-170 min
0,SelfAdmin,One,170,175,0,0,170-175 min
0,SelfAdmin,One,175,180,0,0,175-180 min
85,SelfAdmin,One,0,5,3,0,0-5 min
85,SelfAdmin,One,5,10,0,0,5-10 min
85,SelfAdmin,One,10,15,0,0,10-15 min
85,SelfAdmin,One,15,20,0,0,15-20 min
85,SelfAdmin,One,20,25,0,0,20-25 min
85,SelfAdmin,One,25,30,0,0,25-30 min
85,SelfAdmin,One,30,35,1,0,30-35 min
85,SelfAdmin,One,35,40,0,1,35-40 min
85,SelfAdmin,One,40,45,0,0,40-45 min
85,SelfAdmin,One,45,50,0,0,45-50 min
85,SelfAdmin,One,50,55,2,2,50-55 min
85,SelfAdmin,One,55,60,4,0,55-60 min
85,SelfAdmin,One,60,65,3,2,60-65 min
85,SelfAdmin,One,65,70,4,1,65-70 min
85,SelfAdmin,One,70,75,3,3,70-75 min
85,SelfAdmin,One,75,80,4,6,75-80 min
85,SelfAdmin,One,80,85,4,0,80-85 min
85,SelfAdmin,One,85,90,1,1,85-90 min
85,SelfAdmin,One,90,95,1,3,90-95 min
85,SelfAdmin,One,95,100,7,1,95-100 min
85,SelfAdmin,One,100,105,1,1,100-105 min
85,SelfAdmin,One,105,110,3,0,105-110 min
85,SelfAdmin,One,110,115,4,6,110-115 min
85,SelfAdmin,One,115,120,4,2,115-120 min
85,SelfAdmin,One,120,125,4,0,120-125 min
85,SelfAdmin,One,125,130,4,4,125-130 min
85,SelfAdmin,One,130,135,1,1,130-135 min
85,SelfAdmin,One,135,140,1,0,135-140 min
85,SelfAdmin,One,140,145,1,2,140-145 min
85,SelfAdmin,One,145,150,3,2,145-150 min
85,SelfAdmin,One,150,155,5,3,150-155 min
85,SelfAdmin,One,155,160,5,6,155-160 min
85,SelfAdmin,One,160,165,5,2,160-165 min
85,SelfAdmin,One,165,170,1,0,165-170 min
85,SelfAdmin,One,170,175,3,3,170-175 min
85,SelfAdmin,One,175,180,1,0,175-180 min
86,SelfAdmin,One,0,5,0,0,0-5 min
86,SelfAdmin,One,5,10,0,0,5-10 min
86,SelfAdmin,One,10,15,0,0,10-15 min
86,SelfAdmin,One,15,20,0,0,15-20 min
86,SelfAdmin,One,20,25,0,0,20-25 min
86,SelfAdmin,One,25,30,0,0,25-30 min
86,SelfAdmin,One,30,35,0,0,30-35 min
86,SelfAdmin,One,35,40,0,0,35-40 min
86,SelfAdmin,One,40,45,0,0,40-45 min
86,SelfAdmin,One,45,50,0,0,45-50 min
86,SelfAdmin,One,50,55,0,0,50-55 min
86,SelfAdmin,One,55,60,0,0,55-60 min
86,SelfAdmin,One,60,65,0,0,60-65 min
86,SelfAdmin,One,65,70,0,0,65-70 min
