subject,phase,group,bin_start_min,bin_end_min,active_lever_presses,inactive_lever_presses,session_time
88,SelfAdmin,One,50,60,6,0,50-60 min
88,SelfAdmin,One,60,70,2,0,60-70 min
88,SelfAdmin,One,70,80,5,0,70-80 min
88,SelfAdmin,One,80,90,4,0,80-90 min
88,SelfAdmin,One,90,100,8,0,90-100 min
88,SelfAdmin,One,100,110,2,0,100-110 min
88,SelfAdmin,One,110,120,4,0,110-120 min
88,SelfAdmin,One,120,130,7,0,120-130 min
88,SelfAdmin,One,130,140,2,0,130-140 min
88,SelfAdmin,One,140,150,2,0,140-150 min
88,SelfAdmin,One,150,160,0,4,150-160 min
88,SelfAdmin,One,160,170,5,2,160-170 min
88,SelfAdmin,One,170,180,2,1,170-180 min
89,SelfAdmin,One,0,10,2,5,0-10 min
89,SelfAdmin,One,10,20,1,1,10-20 min
89,SelfAdmin,One,20,30,5,1,20-30 min
89,SelfAdmin,One,30,40,3,1,30-40 min
89,SelfAdmin,One,40,50,2,0,40-50 min
89,SelfAdmin,One,50,60,2,2,50-60 min
89,SelfAdmin,One,60,70,2,0,60-70 min
89,SelfAdmin,One,70,80,1,3,70-80 min
89,SelfAdmin,One,80,90,2,1,80-90 min
89,SelfAdmin,One,90,100,2,0,90-100 min
89,SelfAdmin,One,100,110,1,0,100-110 min
89,SelfAdmin,One,110,120,2,0,110-120 min
89,SelfAdmin,One,120,130,3,1,120-130 min
89,SelfAdmin,One,130,140,0,2,130-140 min
89,SelfAdmin,One,140,150,3,1,140-150 min
89,SelfAdmin,One,150,160,3,0,150-160 min
89,SelfAdmin,One,160,170,2,0,160-170 min
89,SelfAdmin,One,170,180,1,0,170-180 min
90,SelfAdmin,One,0,10,1,0,0-10 min
90,SelfAdmin,One,10,20,2,2,10-20 min
90,SelfAdmin,One,20,30,3,0,20-30 min
90,SelfAdmin,One,30,40,5,2,30-40 min
90,SelfAdmin,One,40,50,1,1,40-50 min
90,SelfAdmin,One,50,60,2,2,50-60 min
90,SelfAdmin,One,60,70,6,2,60-70 min
90,SelfAdmin,One,70,80,3,0,70-80 min
90,SelfAdmin,One,80,90,4,4,80-90 min
90,SelfAdmin,One,90,100,4,1,90-100 min
90,SelfAdmin,One,100,110,2,0,100-110 min
90,SelfAdmin,One,110,120,4,4,110-120 min
90,SelfAdmin,One,120,130,5,0,120-130 min
90,SelfAdmin,One,130,140,2,1,130-140 min
90,SelfAdmin,One,140,150,3,1,140-150 min
90,SelfAdmin,One,150,160,2,2,150-160 min
90,SelfAdmin,One,160,170,2,2,160-170 min
90,SelfAdmin,One,170,180,2,1,170-180 min
91,SelfAdmin,One,0,10,6,3,0-10 min
91,SelfAdmin,One,10,20,2,0,10-20 min
91,SelfAdmin,One,20,30,1,4,20-30 min
91,SelfAdmin,One,30,40,1,1,30-40 min
91,SelfAdmin,One,40,50,2,0,40-50 min
91,SelfAdmin,One,50,60,1,1,50-60 min
91,SelfAdmin,One,60,70,2,1,60-70 min
91,SelfAdmin,One,70,80,2,4,70-80 min
91,SelfAdmin,One,80,90,4,1,80-90 min
91,SelfAdmin,One,90,100,3,1,90-100 min
91,SelfAdmin,One,100,110,2,2,100-110 min
91,SelfAdmin,One,110,120,2,8,110-120 min
91,SelfAdmin,One,120,130,1,3,120-130 min
91,SelfAdmin,One,130,140,1,5,130-140 min
91,SelfAdmin,One,140,150,0,1,140-150 min
91,SelfAdmin,One,150,160,3,2,150-160 min
91,SelfAdmin,One,160,170,0,3,160-170 min
91,SelfAdmin,One,170,180,4,7,170-180 min
92,SelfAdmin,One,0,10,5,7,0-10 min
92,SelfAdmin,One,10,20,4,3,10-20 min
92,SelfAdmin,One,20,30,3,10,20-30 min
92,SelfAdmin,One,30,40,4,10,30-40 min
92,SelfAdmin,One,40,50,3,5,40-50 min
92,SelfAdmin,One,50,60,5,10,50-60 min
92,SelfAdmin,One,60,70,3,6,60-70 min
92,SelfAdmin,One,70,80,4,7,70-80 min
92,SelfAdmin,One,80,90,3,27,80-90 min
92,SelfAdmin,One,90,100,7,7,90-100 min
92,SelfAdmin,One,100,110,5,18,100-110 min
92,SelfAdmin,One,110,120,2,3,110-120 min
92,SelfAdmin,One,120,130,10,9,120-130 min
92,SelfAdmin,One,130,140,9,8,130-140 min
92,SelfAdmin,One,140,150,2,8,140-150 min
92,SelfAdmin,One,150,160,3,5,150-160 min
92,SelfAdmin,One,160,170,4,2,160-170 min
92,SelfAdmin,One,170,180,3,10,170-180 min
93,SelfAdmin,One,0,10,6,5,0-10 min
93,SelfAdmin,One,10,20,5,4,10-20 min
93,SelfAdmin,One,20,30,3,1,20-30 min
93,SelfAdmin,One,30,40,4,1,30-40 min
93,SelfAdmin,One,40,50,5,4,40-50 min
93,SelfAdmin,One,50,60,7,2,50-60 min
93,SelfAdmin,One,60,70,3,3,60-70 min
93,SelfAdmin,One,70,80,8,3,70-80 min
93,SelfAdmin,One,80,90,6,3,80-90 min
93,SelfAdmin,One,90,100,7,7,90-100 min
93,SelfAdmin,One,100,110,6,6,100-110 min
93,SelfAdmin,One,110,120,6,2,110-120 min
93,SelfAdmin,One,120,130,7,4,120-130 min
93,SelfAdmin,One,130,140,6,2,130-140 min
93,SelfAdmin,One,140,150,3,7,140-150 min
93,SelfAdmin,One,150,160,8,2,150-160 min
93,SelfAdmin,One,160,170,4,3,160-170 min
93,SelfAdmin,One,170,180,4,5,170-180 min
94,SelfAdmin,One,0,10,0,6,0-10 min
94,SelfAdmin,One,10,20,2,2,10-20 min
94,SelfAdmin,One,20,30,1,4,20-30 min
94,SelfAdmin,One,30,40,0,3,30-40 min
94,SelfAdmin,One,40,50,0,1,40-50 min
94,SelfAdmin,One,50,60,2,1,50-60 min
94,SelfAdmin,One,60,70,1,0,60-70 min
94,SelfAdmin,One,70,80,0,5,70-80 min
94,SelfAdmin,One,80,90,2,5,80-90 min
94,SelfAdmin,One,90,100,1,2,90-100 min
94,SelfAdmin,One,100,110,1,3,100-110 min
94,SelfAdmin,One,110,120,4,2,110-120 min
94,SelfAdmin,One,120,130,1,2,120-130 min
94,SelfAdmin,One,130,140,2,2,130-140 min
94,SelfAdmin,One,140,150,2,2,140-150 min
94,SelfAdmin,One,150,160,2,7,150-160 min
94,SelfAdmin,One,160,170,1,1,160-170 min
94,SelfAdmin,One,170,180,4,1,170-180 min
95,SelfAdmin,One,0,10,1,1,0-10 min
95,SelfAdmin,One,10,20,4,2,10-20 min
95,SelfAdmin,One,20,30,3,0,20-30 min
95,SelfAdmin,One,30,40,1,0,30-40 min
95,SelfAdmin,One,40,50,4,2,40-50 min
95,SelfAdmin,One,50,60,2,0,50-60 min
95,SelfAdmin,One,60,70,2,0,60-70 min
95,SelfAdmin,One,70,80,0,0,70-80 min
95,SelfAdmin,One,80,90,3,0,80-90 min
95,SelfAdmin,One,90,100,1,0,90-100 min
95,SelfAdmin,One,100,110,1,1,100-110 min
95,SelfAdmin,One,110,120,2,0,110-120 min
95,SelfAdmin,One,120,130,3,0,120-130 min
95,SelfAdmin,One,130,140,1,0,130-140 min
95,SelfAdmin,One,140,150,2,0,140-150 min
95,SelfAdmin,One,150,160,1,0,150-160 min
95,SelfAdmin,One,160,170,2,0,160-170 min
95,SelfAdmin,One,170,180,1,0,170-180 min
73,SelfAdmin,One,0,10,2,1,0-10 min
73,SelfAdmin,One,10,20,2,2,10-20 min
73,SelfAdmin,One,20,30,5,0,20-30 min
73,SelfAdmin,One,30,40,8,0,30-40 min
73,SelfAdmin,One,40,50,3,0,40-50 min
73,SelfAdmin,One,50,60,1,0,50-60 min
73,SelfAdmin,One,60,70,0,0,60-70 min
73,SelfAdmin,One,70,80,0,0,70-80 min
73,SelfAdmin,One,80,90,5,0,80-90 min
73,SelfAdmin,One,90,100,5,0,90-100 min
73,SelfAdmin,One,100,110,3,0,100-110 min
73,SelfAdmin,One,110,120,1,0,110-120 min
73,SelfAdmin,One,120,130,1,0,120-130 min
73,SelfAdmin,One,130,140,2,1,130-140 min
73,SelfAdmin,One,140,150,4,1,140-150 min
73,SelfAdmin,One,150,160,0,1,150-160 min
73,SelfAdmin,One,160,170,3,4,160-170 min
73,SelfAdmin,One,170,180,0,3,170-180 min
74,SelfAdmin,One,0,10,1,0,0-10 min
74,SelfAdmin,One,10,20,1,1,10-20 min
74,SelfAdmin,One,20,30,1,0,20-30 min
74,SelfAdmin,One,30,40,0,0,30-40 min
74,SelfAdmin,One,40,50,0,0,40-50 min
74,SelfAdmin,One,50,60,0,0,50-60 min
74,SelfAdmin,One,60,70,0,0,60-70 min
74,SelfAdmin,One,70,80,0,0,70-80 min
74,SelfAdmin,One,80,90,0,0,80-90 min
74,SelfAdmin,One,90,100,0,0,90-100 min
74,SelfAdmin,One,100,110,0,0,100-110 min
74,SelfAdmin,One,110,120,0,0,110-120 min
74,SelfAdmin,One,120,130,0,0,120-130 min
74,SelfAdmin,One,130,140,0,0,130-140 min
74,SelfAdmin,One,140,150,0,0,140-150 min
74,SelfAdmin,One,150,160,0,0,150-160 min
74,SelfAdmin,One,160,170,1,4,160-170 min
74,SelfAdmin,One,170,180,1,4,170-180 min
75,SelfAdmin,One,0,10,2,6,0-10 min
75,SelfAdmin,One,10,20,0,0,10-20 min
75,SelfAdmin,One,20,30,1,0,20-30 min
75,SelfAdmin,One,30,40,0,0,30-40 min
75,SelfAdmin,One,40,50,0,0,40-50 min
75,SelfAdmin,One,50,60,0,0,50-60 min
75,SelfAdmin,One,60,70,1,4,60-70 min
75,SelfAdmin,One,70,80,0,3,70-80 min
75,SelfAdmin,One,80,90,0,0,80-90 min
75,SelfAdmin,One,90,100,0,0,90-100 min
75,SelfAdmin,One,100,110,0,0,100-110 min
75,SelfAdmin,One,110,120,0,0,110-120 min
75,SelfAdmin,One,120,130,0,0,120-130 min
75,SelfAdmin,One,130,140,0,0,130-140 min
75,SelfAdmin,One,140,150,0,5,140-150 min
75,SelfAdmin,One,150,160,0,0,150-160 min
75,SelfAdmin,One,160,170,0,0,160-170 min
75,SelfAdmin,One,170,180,1,0,170-180 min
76,SelfAdmin,One,0,10,8,4,0-10 min
76,SelfAdmin,One,10,20,12,1,10-20 min
76,SelfAdmin,One,20,30,14,2,20-30 min
76,SelfAdmin,One,30,40,13,0,30-40 min
76,SelfAdmin,One,40,50,1,0,40-50 min
76,SelfAdmin,One,50,60,1,0,50-60 min
76,SelfAdmin,One,60,70,1,1,60-70 min
76,SelfAdmin,One,70,80,1,0,70-80 min
76,SelfAdmin,One,80,90,0,0,80-90 min
76,SelfAdmin,One,90,100,0,0,90-100 min
76,SelfAdmin,One,100,110,5,1,100-110 min
76,SelfAdmin,One,110,120,1,1,110-120 min
76,SelfAdmin,One,120,130,0,0,120-130 min
76,SelfAdmin,One,130,140,2,0,130-140 min
76,SelfAdmin,One,140,150,0,0,140-150 min
76,SelfAdmin,One,150,160,2,0,150-160 min
76,SelfAdmin,One,160,170,0,0,160-170 min
76,SelfAdmin,One,170,180,3,4,170-180 min
77,SelfAdmin,One,0,10,4,2,0-10 min
77,SelfAdmin,One,10,20,4,3,10-20 min
77,SelfAdmin,One,20,30,2,0,20-30 min
77,SelfAdmin,One,30,40,6,0,30-40 min
77,SelfAdmin,One,40,50,5,0,40-50 min
77,SelfAdmin,One,50,60,2,0,50-60 min
77,SelfAdmin,One,60,70,5,0,60-70 min
77,SelfAdmin,One,70,80,1,0,70-80 min
77,SelfAdmin,One,80,90,6,0,80-90 min
77,SelfAdmin,One,90,100,2,0,90-100 min
77,SelfAdmin,One,100,110,4,0,100-110 min
77,SelfAdmin,One,110,120,7,0,110-120 min
77,SelfAdmin,One,120,130,1,1,120-130 min
77,SelfAdmin,One,130,140,0,1,130-140 min
77,SelfAdmin,One,140,150,0,0,140-150 min
77,SelfAdmin,One,150,160,3,1,150-160 min
77,SelfAdmin,One,160,170,1,2,160-170 min
77,SelfAdmin,One,170,180,0,0,170-180 min
78,SelfAdmin,One,0,10,1,0,0-10 min
78,SelfAdmin,One,10,20,1,0,10-20 min
78,SelfAdmin,One,20,30,1,0,20-30 min
78,SelfAdmin,One,30,40,0,0,30-40 min
78,SelfAdmin,One,40,50,0,0,40-50 min
78,SelfAdmin,One,50,60,0,0,50-60 min
78,SelfAdmin,One,60,70,1,0,60-70 min
78,SelfAdmin,One,70,80,0,0,70-80 min
78,SelfAdmin,One,80,90,1,0,80-90 min
78,SelfAdmin,One,90,100,0,2,90-100 min
78,SelfAdmin,One,100,110,3,2,100-110 min
78,SelfAdmin,One,110,120,1,0,110-120 min
78,SelfAdmin,One,120,130,0,0,120-130 min
78,SelfAdmin,One,130,140,1,2,130-140 min
78,SelfAdmin,One,140,150,1,0,140-150 min
78,SelfAdmin,One,150,160,3,2,150-160 min
78,SelfAdmin,One,160,170,1,1,160-170 min
78,SelfAdmin,One,170,180,1,0,170-180 min
79,SelfAdmin,One,0,10,4,1,0-10 min
79,SelfAdmin,One,10,20,13,3,10-20 min
79,SelfAdmin,One,20,30,7,4,20-30 min
79,SelfAdmin,One,30,40,4,5,30-40 min
79,SelfAdmin,One,40,50,8,1,40-50 min
79,SelfAdmin,One,50,60,8,2,50-60 min
79,SelfAdmin,One,60,70,3,5,60-70 min
79,SelfAdmin,One,70,80,7,1,70-80 min
79,SelfAdmin,One,80,90,2,4,80-90 min
79,SelfAdmin,One,90,100,4,3,90-100 min
79,SelfAdmin,One,100,110,5,0,100-110 min
79,SelfAdmin,One,110,120,4,0,110-120 min
79,SelfAdmin,One,120,130,3,2,120-130 min
79,SelfAdmin,One,130,140,4,6,130-140 min
79,SelfAdmin,One,140,150,5,5,140-150 min
79,SelfAdmin,One,150,160,6,4,150-160 min
79,SelfAdmin,One,160,170,2,14,160-170 min
79,SelfAdmin,One,170,180,6,4,170-180 min
80,SelfAdmin,One,0,10,3,4,0-10 min
80,SelfAdmin,One,10,20,4,2,10-20 min
80,SelfAdmin,One,20,30,2,3,20-30 min
80,SelfAdmin,One,30,40,5,3,30-40 min
80,SelfAdmin,One,40,50,2,4,40-50 min
80,SelfAdmin,One,50,60,2,2,50-60 min
80,SelfAdmin,One,60,70,1,1,60-70 min
80,SelfAdmin,One,70,80,5,2,70-80 min
80,SelfAdmin,One,80,90,2,1,80-90 min
80,SelfAdmin,One,90,100,3,0,90-100 min
80,SelfAdmin,One,100,110,2,1,100-110 min
80,SelfAdmin,One,110,120,3,4,110-120 min
80,SelfAdmin,One,120,130,4,5,120-130 min
80,SelfAdmin,One,130,140,5,2,130-140 min
80,SelfAdmin,One,140,150,6,1,140-150 min
80,SelfAdmin,One,150,160,3,0,150-160 min
80,SelfAdmin,One,160,170,6,0,160-170 min
80,SelfAdmin,One,170,180,6,0,170-180 min
81,SelfAdmin,One,0,10,0,1,0-10 min
81,SelfAdmin,One,10,20,1,3,10-20 min
81,SelfAdmin,One,20,30,2,0,20-30 min
81,SelfAdmin,One,30,40,0,3,30-40 min
81,SelfAdmin,One,40,50,0,1,40-50 min
81,SelfAdmin,One,50,60,3,3,50-60 min
81,SelfAdmin,One,60,70,0,2,60-70 min
81,SelfAdmin,One,70,80,3,3,70-80 min
81,SelfAdmin,One,80,90,0,0,80-90 min
81,SelfAdmin,One,90,100,3,3,90-100 min
81,SelfAdmin,One,100,110,0,2,100-110 min
81,SelfAdmin,One,110,120,1,2,110-120 min
81,SelfAdmin,One,120,130,1,2,120-130 min
81,SelfAdmin,One,130,140,2,2,130-140 min
81,SelfAdmin,One,140,150,2,1,140-150 min
81,SelfAdmin,One,150,160,2,7,150-160 min
81,SelfAdmin,One,160,170,0,5,160-170 min
81,SelfAdmin,One,170,180,1,0,170-180 min
82,SelfAdmin,One,0,10,1,5,0-10 min
82,SelfAdmin,One,10,20,3,1,10-20 min
82,SelfAdmin,One,20,30,0,0,20-30 min
82,SelfAdmin,One,30,40,0,0,30-40 min
82,SelfAdmin,One,40,50,0,0,40-50 min
82,SelfAdmin,One,50,60,0,0,50-60 min
82,SelfAdmin,One,60,70,0,0,60-70 min
82,SelfAdmin,One,70,80,1,0,70-80 min
82,SelfAdmin,One,80,90,2,3,80-90 min
82,SelfAdmin,One,90,100,0,0,90-100 min
82,SelfAdmin,One,100,110,0,0,100-110 min
82,SelfAdmin,One,110,120,0,0,110-120 min
82,SelfAdmin,One,120,130,0,0,120-130 min
82,SelfAdmin,One,130,140,0,0,130-140 min
82,SelfAdmin,One,140,150,0,0,140-150 min
82,SelfAdmin,One,150,160,0,0,150-160 min
82,SelfAdmin,One,160,170,0,0,160-170 min
82,SelfAdmin,One,170,180,1,0,170-180 min
83,SelfAdmin,One,0,10,0,1,0-10 min
83,SelfAdmin,One,10,20,1,7,10-20 min
83,SelfAdmin,One,20,30,0,0,20-30 min
83,SelfAdmin,One,30,40,1,2,30-40 min
83,SelfAdmin,One,40,50,1,0,40-50 min
83,SelfAdmin,One,50,60,0,0,50-60 min
83,SelfAdmin,One,60,70,0,0,60-70 min
83,SelfAdmin,One,70,80,0,0,70-80 min
83,SelfAdmin,One,80,90,0,0,80-90 min
83,SelfAdmin,One,90,100,0,0,90-100 min
83,SelfAdmin,One,100,110,0,0,100-110 min
83,SelfAdmin,One,110,120,0,0,110-120 min
83,SelfAdmin,One,120,130,0,0,120-130 min
83,SelfAdmin,One,130,140,0,0,130-140 min
83,SelfAdmin,One,140,150,0,0,140-150 min
83,SelfAdmin,One,150,160,0,0,150-160 min
83,SelfAdmin,One,160,170,0,0,160-170 min
83,SelfAdmin,One,170,180,0,0,170-180 min
84,SelfAdmin,One,0,10,5,3,0-10 min
84,SelfAdmin,One,10,20,5,2,10-20 min
84,SelfAdmin,One,20,30,9,1,20-30 min
84,SelfAdmin,One,30,40,6,3,30-40 min
84,SelfAdmin,One,40,50,3,2,40-50 min
84,SelfAdmin,One,50,60,2,1,50-60 min
84,SelfAdmin,One,60,70,5,5,60-70 min
84,SelfAdmin,One,70,80,4,2,70-80 min
84,SelfAdmin,One,80,90,6,2,80-90 min
84,SelfAdmin,One,90,100,2,2,90-100 min
84,SelfAdmin,One,100,110,5,3,100-110 min
84,SelfAdmin,One,110,120,2,1,110-120 min
84,SelfAdmin,One,120,130,1,0,120-130 min
84,SelfAdmin,One,130,140,6,3,130-140 min
84,SelfAdmin,One,140,150,2,1,140-150 min
84,SelfAdmin,One,150,160,4,0,150-160 min
84,SelfAdmin,One,160,170,2,1,160-170 min
84,SelfAdmin,One,170,180,4,1,170-180 min
0,SelfAdmin,One,0,10,0,0,0-10 min
0,SelfAdmin,One,10,20,0,0,10-20 min
0,SelfAdmin,One,20,30,0,0,20-30 min
0,SelfAdmin,One,30,40,0,0,30-40 min
0,SelfAdmin,One,40,50,0,0,40-50 min
0,SelfAdmin,One,50,60,0,0,50-60 min
0,SelfAdmin,One,60,70,0,0,60-70 min
0,SelfAdmin,One,70,80,0,0,70-80 min
0,SelfAdmin,One,80,90,0,0,80-90 min
0,SelfAdmin,One,90,100,0,0,90-100 min
0,SelfAdmin,One,100,110,0,0,100-110 min
0,SelfAdmin,One,110,120,0,0,110-120 min
0,SelfAdmin,One,120,130,0,0,120-130 min
0,SelfAdmin,One,130,140,0,0,130-140 min
0,SelfAdmin,One,140,150,0,0,140-150 min
0,SelfAdmin,One,150,160,0,0,150-160 min
